id_transaccion,etiqueta,nodos_subgrafo,aristas_subgrafo,I1,I2,I3,I4,I5,J1,J2,J3,J4,J5,S_CLON,S_CNP,prediccion,explicacion
TXN_L_0507,legitima,62,90,0,1,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.25,0.5333,cnp,β1·J1=0.35 | α2·I2=0.25 | β2·J2=0.083
TXN_L_0844,legitima,71,110,0,0,0,0,0.0444,1,0.3333,0.3333,0.3333,0.0889,0.0044,0.5422,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0260,legitima,35,58,1,0,0,1,0.1176,0,0.3333,0.3333,0.3333,0.0,0.4618,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0176,legitima,57,114,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0115,legitima,43,56,1,0,0,0,0.0476,0,0.3333,0.3333,0.3333,0.0,0.3548,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0362,legitima,64,108,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0469,legitima,68,104,1,0,0,0,0.0294,0,0.3333,0.3333,0.3333,0.2927,0.3529,0.2126,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0713,legitima,41,64,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0799,legitima,41,70,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0539,legitima,37,56,0,0,0,0,0.0526,1,0.3333,0.3333,0.3333,0.0,0.0053,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0422,legitima,67,98,1,0,0,1,0.0556,0,0.3333,0.3333,0.3333,0.0,0.4556,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0671,legitima,59,84,0,0,0,1,0.0625,1,0.3333,0.3333,0.3333,0.0,0.1063,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0462,legitima,35,62,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0435,legitima,53,82,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0239,legitima,37,62,0,0,0,1,0.0667,1,0.3333,0.3333,0.3333,0.0,0.1067,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0035,legitima,38,62,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0820,legitima,48,82,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0075,legitima,37,50,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0306,legitima,75,110,0,0,0,1,0.0278,1,0.3333,0.3333,0.3333,0.1628,0.1028,0.5496,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0280,legitima,57,102,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0578,legitima,41,62,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0055,legitima,36,50,0,0,0,1,0.1176,1,0.3333,0.3333,0.3333,0.0,0.1118,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0010,cnp,86,108,0,0,0,0,0.0294,1,0.3333,0.3333,0.3333,0.4318,0.0029,0.5765,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0410,legitima,54,98,0,0,0,0,0.087,1,0.3333,0.3333,0.3333,0.0,0.0087,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0014,clonacion,55,74,1,0,0,0,0.0385,0,0.3333,0.3333,0.3333,0.0,0.3538,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0508,legitima,54,78,0,0,0,1,0.0625,1,0.3333,0.3333,0.3333,0.0,0.1063,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0267,legitima,37,50,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0593,legitima,52,100,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0634,legitima,51,78,0,0,0,0,0.08,1,0.3333,0.3333,0.3333,0.0,0.008,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0129,legitima,67,108,0,0,0,0,0.0278,1,0.3333,0.3333,0.3333,0.0,0.0028,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0471,legitima,60,92,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0798,legitima,60,100,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0038,legitima,64,108,1,0,0,0,0.0233,0,0.3333,0.3333,0.3333,0.0,0.3523,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0699,legitima,33,46,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0021,cnp,67,80,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.4118,0.0,0.5745,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0749,legitima,58,88,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0327,legitima,70,106,1,0,0,1,0.0444,0,0.3333,0.3333,0.3333,0.087,0.4544,0.192,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0089,legitima,45,72,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0454,legitima,79,126,1,0,0,1,0.025,0,0.3333,0.3333,0.3333,0.1224,0.4525,0.1956,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0404,legitima,49,74,1,0,0,1,0.08,0,0.3333,0.3333,0.3333,0.0,0.458,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0566,legitima,44,72,0,0,0,1,0.08,1,0.3333,0.3333,0.3333,0.0,0.108,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0163,legitima,39,64,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0529,legitima,62,90,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0033,clonacion,38,52,1,0,0,0,0.0667,0,0.3333,0.3333,0.3333,0.0,0.3567,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0452,legitima,67,108,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0002,legitima,29,38,0,0,0,1,0.2,1,0.3333,0.3333,0.3333,0.0,0.12,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_P_0039,cnp,58,72,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.4815,0.0,0.5815,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0623,legitima,33,46,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0619,legitima,70,110,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0889,legitima,59,100,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0755,legitima,39,54,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0430,legitima,61,96,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0173,legitima,37,58,1,0,0,1,0.0435,0,0.3333,0.3333,0.3333,0.0,0.4543,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0608,legitima,60,104,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0825,legitima,35,56,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0419,legitima,42,68,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0029,legitima,76,112,1,0,0,1,0.025,0,0.3333,0.3333,0.3333,0.1463,0.4525,0.1979,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0242,legitima,61,94,0,0,0,0,0.0278,1,0.3333,0.3333,0.3333,0.0,0.0028,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0748,legitima,49,70,0,0,0,0,0.0625,1,0.3333,0.3333,0.3333,0.0,0.0063,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0106,legitima,62,100,1,0,0,1,0.0385,0,0.3333,0.3333,0.3333,0.0,0.4538,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0088,legitima,70,110,0,0,0,0,0.0233,1,0.3333,0.3333,0.3333,0.0,0.0023,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0359,legitima,41,62,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0544,legitima,55,108,1,0,0,0,0.0435,0,0.3333,0.3333,0.3333,0.0,0.3543,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0409,legitima,68,106,0,0,0,1,0.0556,1,0.3333,0.3333,0.3333,0.0,0.1056,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0413,legitima,57,88,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0769,legitima,21,40,1,0,0,1,0.2,0,0.3333,0.3333,0.3333,0.0,0.47,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0188,legitima,37,74,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0465,legitima,49,92,1,0,0,0,0.0435,0,0.3333,0.3333,0.3333,0.0,0.3543,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0478,legitima,52,100,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0226,legitima,48,72,0,0,0,1,0.08,1,0.3333,0.3333,0.3333,0.0,0.108,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0573,legitima,52,86,0,0,0,1,0.0625,1,0.3333,0.3333,0.3333,0.0,0.1063,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0814,legitima,64,98,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0009,cnp,76,92,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.4706,0.0,0.5804,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0070,legitima,70,118,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0603,legitima,45,60,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.4091,0.0,0.5742,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0143,legitima,58,92,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0330,legitima,42,60,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0049,legitima,36,60,0,0,0,0,0.0435,1,0.3333,0.3333,0.3333,0.0,0.0043,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0183,legitima,45,72,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_C_0010,clonacion,21,28,1,0,0,0,0.3636,0,0.3333,0.3333,0.3333,0.0,0.3864,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0090,legitima,53,84,0,0,0,1,0.0385,1,0.3333,0.3333,0.3333,0.0,0.1039,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0673,legitima,79,114,0,0,0,1,0.0444,1,0.3333,0.3333,0.3333,0.0816,0.1044,0.5415,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0137,legitima,55,82,0,0,0,1,0.0625,1,0.3333,0.3333,0.3333,0.0,0.1063,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0316,legitima,62,84,1,0,0,1,0.0294,0,0.3333,0.3333,0.3333,0.3529,0.4529,0.2186,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0335,legitima,62,90,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.2432,0.35,0.2076,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0854,legitima,60,106,0,0,0,1,0.0278,1,0.3333,0.3333,0.3333,0.0,0.1028,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0512,legitima,62,98,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0626,legitima,68,106,1,0,0,0,0.0556,0,0.3333,0.3333,0.3333,0.0,0.3556,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0411,legitima,68,104,1,0,0,0,0.0294,0,0.3333,0.3333,0.3333,0.2927,0.3529,0.2126,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0567,legitima,79,114,1,0,0,0,0.0444,0,0.3333,0.3333,0.3333,0.0816,0.3544,0.1915,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0420,legitima,28,52,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0303,legitima,64,90,1,0,0,0,0.0294,0,0.3333,0.3333,0.3333,0.3429,0.3529,0.2176,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0884,legitima,57,90,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0848,legitima,64,100,1,0,0,0,0.0278,0,0.3333,0.3333,0.3333,0.0,0.3528,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0207,legitima,64,104,1,0,0,1,0.0556,0,0.3333,0.3333,0.3333,0.0,0.4556,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0881,legitima,37,56,1,0,0,0,0.1176,0,0.3333,0.3333,0.3333,0.0,0.3618,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0034,legitima,44,62,0,0,0,0,0.0476,1,0.3333,0.3333,0.3333,0.0,0.0048,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0506,legitima,68,104,1,0,0,1,0.0444,0,0.3333,0.3333,0.3333,0.0889,0.4544,0.1922,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0795,legitima,43,66,1,0,0,0,0.1,0,0.3333,0.3333,0.3333,0.0,0.36,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0714,legitima,32,48,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0324,legitima,76,124,0,0,0,1,0.0233,1,0.3333,0.3333,0.3333,0.0,0.1023,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0072,legitima,40,62,1,0,0,1,0.0435,0,0.3333,0.3333,0.3333,0.0,0.4543,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0807,legitima,66,102,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0447,legitima,63,100,1,0,0,1,0.0233,0,0.3333,0.3333,0.3333,0.0,0.4523,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0864,legitima,37,56,0,0,0,0,0.0526,1,0.3333,0.3333,0.3333,0.0,0.0053,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0284,legitima,34,46,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0095,legitima,55,82,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0663,legitima,52,94,1,0,0,1,0.0,0,0.3333,0.3333,0.3333,0.0,0.45,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0184,legitima,51,72,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.3333,0.35,0.2166,indeterminado,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0724,legitima,48,78,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_C_0036,clonacion,60,86,1,0,0,0,0.0625,0,0.3333,0.3333,0.3333,0.0,0.3562,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_P_0015,cnp,66,80,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.5517,0.1,0.5885,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0488,legitima,39,60,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0104,legitima,19,32,1,0,0,0,0.2,0,0.3333,0.3333,0.3333,0.0,0.37,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0627,legitima,53,84,0,0,0,0,0.0,1,0.3333,0.3333,0.3333,0.0,0.0,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0252,legitima,43,66,0,0,0,1,0.1,1,0.3333,0.3333,0.3333,0.0,0.11,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0364,legitima,49,64,1,0,0,0,0.0385,0,0.3333,0.3333,0.3333,0.0,0.3538,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0851,legitima,57,114,0,0,0,1,0.0278,1,0.3333,0.3333,0.3333,0.0,0.1028,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0605,legitima,55,90,0,0,0,1,0.0,1,0.3333,0.3333,0.3333,0.0,0.1,0.5333,cnp,β1·J1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0554,legitima,57,80,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0468,legitima,57,76,1,0,0,1,0.0385,0,0.3333,0.3333,0.3333,0.0,0.4538,0.1833,clonacion,α1·I1=0.35 | α4·I4=0.1 | β2·J2=0.083
TXN_L_0121,legitima,40,66,0,0,0,0,0.1,1,0.3333,0.3333,0.3333,0.0,0.01,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0175,legitima,42,68,1,0,0,0,0.0,0,0.3333,0.3333,0.3333,0.0,0.35,0.1833,clonacion,α1·I1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0427,legitima,61,112,0,0,0,0,0.0233,1,0.3333,0.3333,0.3333,0.0,0.0023,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
TXN_L_0868,legitima,73,110,0,0,0,0,0.0556,1,0.3333,0.3333,0.3333,0.0,0.0056,0.5333,cnp,β1·J1=0.35 | β2·J2=0.083 | β3·J3=0.067
